"1 _ 1",,,
"Время","Сила","Ход","Экст.1"
"сек","Н","мм","мм"
"46,03","180,4018","764,3619","237,264"
"46,04","180,521","764,5286","237,2793"
"46,05","180,5973","764,6951","237,4217"
"46,06","180,637","764,8618","237,4382"
"46,07","180,676","765,0287","237,4217"
"46,08","180,7634","765,1951","237,4535"
"46,09","180,912","765,3618","237,6124"
"46,1","181,0773","765,5286","237,6124"
"46,11","181,2005","765,6952","237,6124"
"46,12","181,2545","765,8618","237,7078"
"46,13","181,2728","766,0286","237,7396"
"46,14","181,3221","766,1951","237,7396"
"46,15","181,4405","766,3618","237,7548"
"46,16","181,6074","766,5284","237,7548"
"46,17","181,7584","766,6951","237,7625"
"46,18","181,8538","766,8619","237,9049"
"46,19","181,9197","767,0286","237,9214"
"46,2","181,9936","767,1951","237,929"
"46,21","182,0819","767,3619","237,9367"
"46,22","182,1796","767,5286","238,0956"
"46,23","182,2718","767,6951","238,1274"
"46,24","182,3648","767,8619","238,1516"
"46,25","182,4657","768,0286","238,1668"
"46,26","182,5619","768,1951","238,3092"
"46,27","182,6509","768,3618","238,3168"
"46,28","182,7367","768,5287","238,3168"
"46,29","182,8154","768,6952","238,341"
"46,3","182,8957","768,8617","238,4834"
"46,31","182,9791","769,0286","238,4923"
"46,32","183,0832","769,1951","238,4923"
"46,33","183,1992","769,3618","238,4923"
"46,34","183,3113","769,5285","238,4834"
"46,35","183,4178","769,6951","238,5076"
"46,36","183,5163","769,8618","238,65"
"46,37","183,6101","770,0286","238,6576"
"46,38","183,7047","770,195","238,6576"
"46,39","183,7874","770,3618","238,6818"
"46,4","183,8772","770,5285","238,8954"
"46,41","183,9805","770,6951","238,9119"
"46,42","184,0703","770,8618","238,9119"
"46,43","184,145","771,0287","238,9119"
"46,44","184,2054","771,1951","238,9196"
"46,45","184,2801","771,3618","239,0467"
"46,46","184,3945","771,5286","239,0544"
"46,47","184,5288","771,6951","239,0696"
"46,48","184,656","771,8618","239,2286"
"46,49","184,7569","772,0286","239,2362"
"46,5","184,8205","772,1951","239,2362"
"46,51","184,8682","772,3618","239,2362"
"46,52","184,9365","772,5286","239,2604"
"46,53","185,0446","772,6952","239,4193"
"46,54","185,1861","772,8619","239,4269"
"46,55","185,3363","773,0286","239,4422"
"46,56","185,469","773,1951","239,5935"
"46,57","185,5659","773,3619","239,6253"
"46,58","185,6335","773,5287","239,6164"
"46,59","185,6899","773,6951","239,6329"
"46,6","185,7384","773,8618","239,6405"
"46,61","185,7885","774,0286","239,7677"
"46,62","185,864","774,195","239,7753"
"46,63","185,9808","774,3618","239,7753"
"46,64","186,1334","774,5286","239,7995"
"46,65","186,278","774,6951","239,9572"
"46,66","186,3782","774,8617","239,9648"
"46,67","186,4195","775,0286","239,9737"
"46,68","186,4219","775,1952","239,989"
"46,69","186,4592","775,3619","240,1314"
"46,7","186,588","775,5286","240,1403"
"46,71","186,7763","775,6951","240,1403"
"46,72","186,9448","775,8618","240,1479"
"46,73","187,0386","776,0286","240,1632"
"46,74","187,0728","776,1951","240,2903"
"46,75","187,1101","776,3618","240,2903"
"46,76","187,1967","776,5284","240,2903"
"46,77","187,331","776,6951","240,3056"
"46,78","187,459","776,8619","240,3145"
"46,79","187,556","777,0286","240,4963"
"46,8","187,6513","777,195","240,504"
"46,81","187,7578","777,3618","240,4963"
"46,82","187,8723","777,5286","240,504"
"46,83","187,97","777,6951","240,5281"
"46,84","188,036","777,8618","240,6947"
"46,85","188,1011","778,0287","240,6871"
"46,86","188,1973","778,1951","240,7023"
"46,87","188,326","778,3618","240,8129"
"46,88","188,4619","778,5287","240,8295"
"46,89","188,5661","778,6951","240,8295"
"46,9","188,6392","778,8618","240,8371"
"46,91","188,7051","779,0285","241,0037"
"46,92","188,7806","779,1951","241,0113"
"46,93","188,8601","779,3619","241,0189"
"46,94","188,9364","779,5286","241,0189"
"46,95","189,0079","779,6951","241,0113"
"46,96","189,0953","779,8618","241,0113"
"46,97","189,2169","780,0286","241,202"
"46,98","189,3544","780,1951","241,2097"
"46,99","189,4482","780,3619","241,2173"
"47","189,4816","780,5287","241,3203"
"47,01","189,5126","780,6951","241,2097"
"47,02","189,592","780,8619","241,2249"
"47,03","189,7295","781,0286","241,3521"
"47,04","189,8837","781,1951","241,4627"
"47,05","189,9966","781,3618","241,4703"
"47,06","190,0657","781,5286","241,4627"
"47,07","190,1309","781,6952","241,4703"
"47,08","190,2231","781,8618","241,4703"
"47,09","190,3502","782,0286","241,4703"
"47,1","190,4917","782,1951","241,4945"
"47,11","190,6141","782,3618","241,6534"
"47,12","190,7063","782,5286","241,6763"
"47,13","190,773","782,6952","241,7641"
"47,14","190,8318","782,8619","241,6763"
"47,15","190,8914","783,0285","241,6763"
"47,16","190,9542","783,1951","241,7717"
"47,17","191,0329","783,3619","241,8111"
"47,18","191,1497","783,5286","241,9777"
"47,19","191,2999","783,6951","241,9942"
"47,2","191,4382","783,8619","241,9942"
"47,21","191,5336","784,0286","242,0018"
"47,22","191,5876","784,1951","242,0018"
"47,23","191,6416","784,3619","241,9942"
"47,24","191,7378","784,5286","242,0095"
"47,25","191,8602","784,6951","242,1684"
"47,26","191,9786","784,8616","242,1595"
"47,27","192,0732","785,0286","242,1595"
"47,28","192,1447","785,1951","242,1761"
"47,29","192,2059","785,3618","242,3108"
"47,3","192,2727","785,5286","242,3185"
"47,31","192,3601","785,6951","242,335"
"47,32","192,4562","785,8618","242,5486"
"47,33","192,5445","786,0286","242,541"
"47,34","192,6494","786,1951","242,5486"
"47,35","192,7781","786,3619","242,5486"
"47,36","192,8973","786,5285","242,5486"
"47,37","192,9871","786,6951","242,5486"
"47,38","193,0499","786,8619","242,6275"
"47,39","193,1167","787,0286","242,6593"
"47,4","193,2152","787,195","242,8411"
"47,41","193,3368","787,3618","242,8258"
"47,42","193,4584","787,5286","242,8258"
"47,43","193,5617","787,6951","242,8335"
"47,44","193,6531","787,8618","242,8805"
"47,45","193,7612","788,0286","243"
"47,46","193,8899","788,1951","243,0077"
"47,47","194,0155","788,3618","243,0077"
"47,48","194,1117","788,5286","243,0077"
"47,49","194,1752","788,6952","243,0077"
"47,5","194,2245","788,8618","243,0077"
"47,51","194,2802","789,0284","243,0394"
"47,52","194,3588","789,1951","243,1984"
"47,53","194,4621","789,3618","243,206"
"47,54","194,5655","789,5284","243,206"
"47,55","194,6576","789,6949","243,206"
"47,56","194,7498","789,8618","243,2213"
"47,57","194,846","790,0286","243,3968"
"47,58","194,9374","790,1951","243,4273"
"47,59","195,0057","790,3619","243,618"
"47,6","195,059","790,5286","243,6256"
"47,61","195,1218","790,695","243,618"
"47,62","195,2092","790,8618","243,6333"
"47,63","195,3268","791,0287","243,6256"
"47,64","195,4548","791,1952","243,6498"
"47,65","195,562","791,3618","243,7528"
"47,66","195,6447","791,5286","243,7604"
"47,67","195,7178","791,6951","243,7604"
"47,68","195,802","791,8618","243,7604"
"47,69","195,903","792,0286","243,7604"
"47,7","196,0135","792,1951","243,7681"
"47,71","196,1239","792,3618","243,777"
"47,72","196,2185","792,5286","243,9512"
"47,73","196,3083","792,6952","243,9664"
"47,74","196,4061","792,8619","243,9664"
"47,75","196,503","793,0286","243,9664"
"47,76","196,6039","793,1951","243,9664"
"47,77","196,712","793,3619","243,974"
"47,78","196,8225","793,5287","244,1177"
"47,79","196,9186","793,6951","244,1177"
"47,8","196,9814","793,8619","244,1254"
"47,81","197,0371","794,0286","244,1254"
"47,82","197,1046","794,1951","244,1406"
"47,83","197,1881","794,3619","244,2996"
"47,84","197,2826","794,5286","244,339"
"47,85","197,3629","794,6951","244,3314"
"47,86","197,4392","794,8618","244,3314"
"47,87","197,5338","795,0286","244,3314"
"47,88","197,6323","795,1951","244,3466"
"47,89","197,7317","795,3618","244,4496"
"47,9","197,8278","795,5285","244,489"
"47,91","197,9041","795,6951","244,6404"
"47,92","197,9605","795,8619","244,6556"
"47,93","198,0225","796,0286","244,648"
"47,94","198,1107","796,1951","244,648"
"47,95","198,226","796,3618","244,6556"
"47,96","198,3619","796,5285","244,648"
"47,97","198,4906","796,695","244,6632"
"47,98","198,5908","796,8618","244,7751"
"47,99","198,6671","797,0286","244,7828"
"48","198,733","797,1951","244,7828"
"48,01","198,7974","797,3618","244,8069"
"48,02","198,8761","797,5286","244,9252"
"48,03","198,9881","797,6951","244,9328"
"48,04","199,1304","797,8618","244,9493"
"48,05","199,2655","798,0286","245,0676"
"48,06","199,3442","798,1951","245,0918"
"48,07","199,3608","798,3619","245,0918"
"48,08","199,3767","798,5286","245,0918"
"48,09","199,465","798,6952","245,0918"
"48,1","199,6326","798,8618","245,1159"
"48,11","199,8107","799,0286","245,3054"
"48,12","199,9227","799,1951","245,3219"
"48,13","199,9521","799,3619","245,3219"
"48,14","199,9537","799,5286","245,3295"
"48,15","199,9966","799,6951","245,3295"
"48,16","200,1007","799,8618","245,3295"
"48,17","200,2327","800,0286","245,3372"
"48,18","200,3654","800,1951","245,4961"
"48,19","200,4814","800,3619","245,5037"
"48,2","200,5633","800,5286","245,5037"
"48,21","200,6102","800,6951","245,519"
"48,22","200,6396","800,8618","245,5991"
"48,23","200,6928","801,0287","245,6067"
"48,24","200,7914","801,1951","245,6067"
"48,25","200,909","801,3618","245,5826"
"48,26","201,025","801,5285","245,5902"
"48,27","201,118","801,6952","245,622"
"48,28","201,1848","801,8619","245,8051"
"48,29","201,2428","802,0286","245,8204"
"48,3","201,3119","802,1951","245,8204"
"48,31","201,412","802,3618","245,8204"
"48,32","201,5416","802,5284","245,8204"
"48,33","201,6735","802,6951","245,828"
"48,34","201,7975","802,8619","245,9552"
"48,35","201,8944","803,0286","245,9628"
"48,36","201,962","803,1951","245,9793"
"48,37","202,02","803,3619","246,1535"
"48,38","202,0915","803,5286","246,1611"
"48,39","202,1797","803,6951","246,1688"
"48,4","202,264","803,8618","246,1688"
"48,41","202,3371","804,0286","246,1929"
"48,42","202,419","804,1951","246,3201"
"48,43","202,4873","804,3618","246,3201"
"48,44","202,5382","804,5286","246,3201"
"48,45","202,5874","804,6951","246,3201"
"48,46","202,6574","804,8618","246,3353"
"48,47","202,7702","805,0286","246,4867"
"48,48","202,9133","805,1951","246,5019"
"48,49","203,0301","805,3618","246,4943"
"48,5","203,0977","805,5284","246,4867"
"48,51","203,1398","805,6951","246,4943"
"48,52","203,1898","805,8619","246,5096"
"48,53","203,2701","806,0287","246,6927"
"48,54","203,3806","806,1951","246,7003"
"48,55","203,4791","806,3619","246,7003"
"48,56","203,5419","806,5286","246,7003"
"48,57","203,6047","806,6951","246,7079"
"48,58","203,6993","806,8619","246,8427"
"48,59","203,8209","807,0286","246,8427"
"48,6","203,9194","807,1949","246,8503"
"48,61","203,9576","807,3618","246,8503"
"48,62","203,9846","807,5287","246,8503"
"48,63","204,0656","807,6952","246,8821"
"48,64","204,2023","807,8618","247,0245"
"48,65","204,3478","808,0286","247,0487"
"48,66","204,4487","808,1951","247,2305"
"48,67","204,5004","808,3619","247,1911"
"48,68","204,5544","808,5286","247,0334"
"48,69","204,6514","808,6951","247,0487"
"48,7","204,7833","808,8618","247,2394"
"48,71","204,8985","809,0284","247,2471"
"48,72","204,9661","809,1951","247,2547"
"48,73","205,0058","809,3618","247,2471"
"48,74","205,0694","809,5284","247,2623"
"48,75","205,1695","809,695","247,4047"
"48,76","205,2538","809,8618","247,4213"
"48,77","205,2983","810,0287","247,4454"
"48,78","205,3324","810,1951","247,5713"
"48,79","205,392","810,3619","247,5789"
"48,8","205,485","810,5286","247,5789"
"48,81","205,5836","810,6951","247,5878"
"48,82","205,667","810,8618","247,5713"
"48,83","205,7536","811,0287","247,5789"
"48,84","205,8546","811,1951","247,5955"
"48,85","205,9635","811,3617","247,7544"
"48,86","206,0596","811,5284","247,762"
"48,87","206,1216","811,6951","247,7303"
"48,88","206,1693","811,8618","247,762"
"48,89","206,2456","812,0286","247,7544"
"48,9","206,3672","812,1951","247,8015"
"48,91","206,4991","812,3618","247,9833"
"48,92","206,5873","812,5285","247,9998"
"48,93","206,6302","812,6951","247,9998"
"48,94","206,6525","812,8619","247,9998"
"48,95","206,701","813,0286","247,9998"
"48,96","206,8091","813,1951","248,0075"
"48,97","206,9465","813,3619","248,1422"
"48,98","207,0602","813,5287","248,1499"
"48,99","207,119","813,6951","248,1499"
"49","207,142","813,8618","248,1499"
"49,01","207,1754","814,0286","248,1499"
"49,02","207,2287","814,1951","248,1664"
"49,03","207,2875","814,3618","248,2999"
"49,04","207,3598","814,5286","248,2999"
"49,05","207,4599","814,6952","248,3165"
"49,06","207,5903","814,8618","248,4436"
"49,07","207,7103","815,0286","248,4512"
"49,08","207,7722","815,1951","248,4512"
"49,09","207,7905","815,3619","248,4436"
"49,1","207,8168","815,5286","248,4589"
"49,11","207,8986","815,6951","248,483"
"49,12","208,0353","815,8619","248,6178"
"49,13","208,1633","816,0286","248,6254"
"49,14","208,2276","816,1949","248,6331"
"49,15","208,2348","816,3618","248,6331"
"49,16","208,2332","816,5286","248,6254"
"49,17","208,2801","816,6951","248,6572"
"49,18","208,377","816,8618","248,8149"
"49,19","208,4907","817,0286","248,8238"
"49,2","208,5853","817,195","248,8238"
"49,21","208,6504","817,3618","248,8238"
"49,22","208,7132","817,5286","248,8238"
"49,23","208,7855","817,6952","248,8238"
"49,24","208,8451","817,8619","248,8314"
"49,25","208,9039","818,0286","248,8391"
"49,26","208,985","818,1951","248,9738"
"49,27","209,0931","818,3619","248,9662"
"49,28","209,2052","818,5286","248,9738"
"49,29","209,291","818,6952","248,9662"
"49,3","209,3506","818,8618","248,9815"
"49,31","209,3975","819,0285","249,0056"
"49,32","209,4436","819,1951","249,1646"
"49,33","209,4944","819,3619","249,1722"
"49,34","209,5437","819,5286","249,1875"
"49,35","209,5985","819,6951","249,1875"
"49,36","209,6669","819,8618","249,1875"
"49,37","209,7424","820,0286","249,1875"
"49,38","209,8378","820,1951","249,1964"
"49,39","209,9212","820,3619","249,3299"
"49,4","209,9689","820,5286","249,3464"
"49,41","210,0038","820,6951","249,3464"
"49,42","210,0563","820,8618","249,3464"
"49,43","210,1429","821,0286","249,3464"
"49,44","210,2407","821,1951","249,3706"
"49,45","210,3146","821,3618","249,5359"
"49,46","210,3686","821,5286","249,5448"
"49,47","210,4179","821,6952","249,5448"
"49,48","210,4807","821,8619","249,5359"
"49,49","210,5618","822,0285","249,5448"
"49,5","210,642","822,195","249,7025"
"49,51","210,7048","822,3618","249,7113"
"49,52","210,7549","822,5286","249,719"
"49,53","210,8216","822,6951","249,7113"
"49,54","210,9122","822,8619","249,7266"
"49,55","210,9996","823,0286","249,7508"
"49,56","211,0553","823,195","249,9084"
"49,57","211,0847","823,3618","249,9173"
"49,58","211,1276","823,5287","249,9173"
"49,59","211,2142","823,6952","249,9173"
"49,6","211,3231","823,8618","249,9173"
"49,61","211,4193","824,0286","249,9326"
"49,62","211,4948","824,1951","250,075"
"49,63","211,5623","824,3618","250,0674"
"49,64","211,6251","824,5286","250,0674"
"49,65","211,664","824,6951","250,075"
"49,66","211,672","824,8618","250,0916"
"49,67","211,6863","825,0286","250,0827"
"49,68","211,7578","825,1952","250,0827"
"49,69","211,8651","825,3619","250,2098"
"49,7","211,9509","825,5284","250,2098"
"49,71","211,9827","825,6951","250,2022"
"49,72","211,9899","825,8619","250,2022"
"49,73","212,0344","826,0287","250,2174"
"49,74","212,1218","826,1951","250,2492"
"49,75","212,2092","826,3619","250,4158"
"49,76","212,2474","826,5286","250,4234"
"49,77","212,2315","826,6951","250,4234"
"49,78","212,2402","826,8618","250,4234"
"49,79","212,3308","827,0286","250,3916"
"49,8","212,4794","827,195","250,2492"
"49,81","212,5994","827,3618","250,4158"
"49,82","212,6423","827,5286","250,4323"
"49,83","212,6495","827,6952","250,5264"
"49,84","212,6757","827,8618","250,4234"
"49,85","212,7433","828,0286","250,4234"
"49,86","212,8275","828,1951","250,4234"
"49,87","212,876","828,3619","250,4323"
"49,88","212,9126","828,5286","250,5748"
"49,89","212,9801","828,6951","250,5671"
"49,9","213,0516","828,8619","250,5671"
"49,91","213,0826","829,0285","250,5671"
"49,92","213,0675","829,1951","250,5748"
"49,93","213,0834","829,3619","250,5582"
"49,94","213,1796","829,5286","250,5976"
"49,95","213,3091","829,695","250,7248"
"49,96","213,395","829,8618","250,7413"
"49,97","213,3965","830,0287","250,7413"
"49,98","213,3679","830,1951","250,7489"
"49,99","213,3854","830,3618","250,7413"
"50","213,4641","830,5286","250,7566"
"50,01","213,5627","830,6951","250,9066"
"50,02","213,6246","830,8618","250,9155"
"50,03","213,6421","831,0286","250,9232"
"50,04","213,6556","831,1952","250,9232"
"50,05","213,6954","831,3618","250,9232"
"50,06","213,7669","831,5284","250,9155"
"50,07","213,8344","831,6951","250,9384"
"50,08","213,8686","831,8618","251,0732"
"50,09","213,8909","832,0286","251,0732"
"50,1","213,9362","832,1951","251,0821"
"50,11","214,0053","832,3619","251,0821"
"50,12","214,0657","832,5286","251,0821"
"50,13","214,1023","832,6951","251,0821"
"50,14","214,1492","832,8618","251,0732"
"50,15","214,2342","833,0286","251,0897"
"50,16","214,3494","833,1951","251,2881"
"50,17","214,4345","833,3619","251,2957"
"50,18","214,4408","833,5287","251,2957"
"50,19","214,3963","833,6952","251,3186"
"50,2","214,3645","833,8618","251,4699"
"50,21","214,39","834,0286","251,4776"
"50,22","214,4686","834,1951","251,4776"
"50,23","214,5465","834,3618","251,4776"
"50,24","214,5934","834,5286","251,4776"
"50,25","214,63","834,6951","251,4776"
"50,26","214,684","834,8618","251,4776"
"50,27","214,7269","835,0286","251,4941"
"50,28","214,7269","835,1951","251,62"
"50,29","214,7102","835,3619","251,6276"
"50,3","214,7325","835,5286","251,6276"
"50,31","214,8072","835,6951","251,6276"
"50,32","214,8843","835,8619","251,6276"
"50,33","214,9153","836,0287","251,6276"
"50,34","214,8906","836,1951","251,6365"
"50,35","214,8636","836,3618","251,62"
"50,36","214,8946","836,5286","251,6276"
"50,37","214,9781","836,6951","251,62"
"50,38","215,0718","836,8618","251,6518"
